# tensixbench raw points -- see docs/plans/tensix-cost-benchmark.md
# arch=blackhole magic=0x7B10CE05 unroll=64 probe_mask=0xFFFFF dvalid_setup=per-thread src_format=undefined src_style=undefined mm_block=8 variants=t1,t2,t3 fidelities=LoFi,HiFi2,HiFi4
phase,variant,probe_id,probe,unit,active_threads,thread,n,unroll,cycles
A,t3,17,MVMUL,MATH,3,2,32,64,36265
A,t3,17,MVMUL,MATH,3,2,64,64,73608
A,t3,17,MVMUL,MATH,3,2,96,64,110472
A,t3,17,MVMUL,MATH,3,2,128,64,147336
A,t3,18,ELWADD,MATH,3,2,32,64,36731
A,t3,18,ELWADD,MATH,3,2,64,64,73609
A,t3,18,ELWADD,MATH,3,2,96,64,110472
A,t3,18,ELWADD,MATH,3,2,128,64,147336
A,t3,19,ELWMUL,MATH,3,2,32,64,36731
A,t3,19,ELWMUL,MATH,3,2,64,64,73608
A,t3,19,ELWMUL,MATH,3,2,96,64,110472
A,t3,19,ELWMUL,MATH,3,2,128,64,147336
B,LoFi,0,matmul_tiles,MATH,3,0,64,1,2353
B,LoFi,0,matmul_tiles,MATH,3,0,128,1,4499
B,LoFi,0,matmul_tiles,MATH,3,0,192,1,6727
B,LoFi,0,matmul_tiles,MATH,3,0,256,1,8948
B,LoFi,0,matmul_tiles,MATH,3,1,64,1,2167
B,LoFi,0,matmul_tiles,MATH,3,1,128,1,4470
B,LoFi,0,matmul_tiles,MATH,3,1,192,1,6688
B,LoFi,0,matmul_tiles,MATH,3,1,256,1,8912
B,HiFi2,0,matmul_tiles,MATH,3,0,64,1,2295
B,HiFi2,0,matmul_tiles,MATH,3,0,128,1,4500
B,HiFi2,0,matmul_tiles,MATH,3,0,192,1,6748
B,HiFi2,0,matmul_tiles,MATH,3,0,256,1,8987
B,HiFi2,0,matmul_tiles,MATH,3,1,64,1,2132
B,HiFi2,0,matmul_tiles,MATH,3,1,128,1,4457
B,HiFi2,0,matmul_tiles,MATH,3,1,192,1,6680
B,HiFi2,0,matmul_tiles,MATH,3,1,256,1,8924
B,HiFi4,0,matmul_tiles,MATH,3,0,64,1,4000
B,HiFi4,0,matmul_tiles,MATH,3,0,128,1,8574
B,HiFi4,0,matmul_tiles,MATH,3,0,192,1,12867
B,HiFi4,0,matmul_tiles,MATH,3,0,256,1,17157
B,HiFi4,0,matmul_tiles,MATH,3,1,64,1,3764
B,HiFi4,0,matmul_tiles,MATH,3,1,128,1,8455
B,HiFi4,0,matmul_tiles,MATH,3,1,192,1,12745
B,HiFi4,0,matmul_tiles,MATH,3,1,256,1,17028
